PaperId	RecommendedPaperId	Method	StudyScore	StudyRankByMethod	StudyRankGlobal	CooccurrenceCnt	Similarity	EmbSimilarity	TfIdfSimilarity	ComputedRankByMethod	ComputedRankGlobal
2405754747	1987647365	Behavior				3	0.6550128	0	0	6	
2405754747	2017035494	Behavior				3	0.6550128	0	0	8	
2405754747	2128325590	Behavior				3	0.6550128	0	0	9	
2405754747	2113864883	Behavior				3	0.6550128	0	0	7	
2405754747	1480909796	Behavior				3	0.6550128	0	0	4	
2405754747	2110311336	Behavior				2	0.6157376	0	0	10	
2405754747	23932775	Content				0	0.7218547	0.9127005	0.27654776	8	8
2405754747	2111420700	Content				0	0.72007215	0.9028344	0.293626875	9	9
2405754747	2221704545	Content				0	0.751796663	0.9124413	0.376959056	6	6
2405754747	2172971081	Content				0	0.769570231	0.9206206	0.417119354	2	2
2405754747	2761359361	Content				0	0.762159	0.906478	0.4254146	4	4
2405754747	2242588525	Content				0	0.724411845	0.8997072	0.315389454	7	7
2405754747	2096854577	Content				0	0.756544769	0.90186733	0.417458773	5	5
2405754747	2547390950	Content				0	0.7176947	0.919226468	0.247453913	10	10
2405754747	2119236311	Content				0	0.7738714	0.909827054	0.456641525	1	1
2405754747	1496835330	Content				0	0.7635736	0.9235869	0.390209228	3	3
2409133934	2794303701	Content				0	0.6806606	0.839814	0.309302628	3	3
2409133934	2108627835	Content				0	0.6518969	0.8464279	0.197991148	6	6
2409133934	2769562618	Content				0	0.645872653	0.8483152	0.173506856	9	9
2409133934	2621952786	Content				0	0.647267938	0.846530855	0.182321116	8	8
2409133934	2163168406	Content				0	0.6427541	0.850013733	0.159148216	10	10
2409133934	2342372744	Content				0	0.7889638	0.938627243	0.439749122	1	1
2409133934	2346266158	Content				0	0.664384961	0.825852156	0.287628174	4	4
2409133934	2750757877	Content				0	0.6605343	0.840487	0.240644723	5	5
2409133934	2011496333	Content				0	0.704795837	0.8617036	0.338677853	2	2
2409133934	2759311540	Content				0	0.648790359	0.8399853	0.202668741	7	7
2416938811	2575735093	Behavior				8	0.8842624	0	0	6	6
2416938811	2463516579	Behavior				6	0.7993438	0	0	9	9
2416938811	1967182706	Behavior				14	0.9867015	0	0	2	2
2416938811	2312902414	Behavior				6	0.7993438	0	0	8	8
2416938811	1569778844	Behavior				16	0.993935764	0	0	1	1
2416938811	2036329595	Behavior				8	0.8842624	0	0	5	5
2416938811	2093460657	Behavior				7	0.8449872	0	0	7	7
2416938811	2150620897	Behavior				13	0.980417132	0	0	3	3
2416938811	2612997195	Behavior				6	0.7993438	0	0	10	10
2416938811	1852007091	Behavior				9	0.9160092	0	0	4	4
2416938811	2293216165	Content				0	0.719606042	0.9224374	0.2463328	4	
2416938811	2181917222	Content				0	0.7133336	0.9512831	0.158118218	5	
2416938811	2884410253	Content				0	0.713072836	0.9351129	0.194979385	6	
2416938811	2799255120	Content				0	0.7271619	0.9301745	0.253465652	2	
2416938811	2625875393	Content				0	0.6979283	0.934033036	0.14701727	9	
2416938811	224289946	Content				0	0.750669837	0.911376834	0.375686854	1	
2416938811	2274142119	Content				0	0.699991167	0.9319959	0.1586468	8	
2416938811	2508667123	Content				0	0.710563242	0.93061614	0.197106481	7	
2416938811	83837210	Content				0	0.7202397	0.9281163	0.235194251	3	
2416938811	2809609713	Content									
2460937017	2331728731	Behavior				3	0.6550128	0	0	1	
2460937017	2096946253	Behavior				2	0.6157376	0	0	3	
2460937017	2464171116	Behavior				2	0.6157376	0	0	6	
2460937017	2035569891	Behavior				2	0.6157376	0	0	8	
2460937017	2142830965	Behavior				2	0.6157376	0	0	9	
2460937017	1982204215	Behavior				2	0.6157376	0	0	5	
2460937017	1973602439	Behavior				2	0.6157376	0	0	4	
2460937017	2341328702	Behavior				3	0.6550128	0	0	2	
2460937017	2123937625	Behavior				2	0.6157376	0	0	7	
2460937017	2056044004	Behavior				2	0.6157376	0	0	10	
2460937017	2589110308	Content				0	0.743147433	0.910546243	0.352550268	2	2
2460937017	1620436983	Content				0	0.7322589	0.916340351	0.3027355	4	4
2460937017	2017204136	Content				0	0.734570563	0.9257649	0.2884504	3	3
2460937017	1991741774	Content				0	0.746624	0.9325446	0.312809229	1	1
2460937017	2473029962	Content				0	0.7150798	0.8895765	0.307920724	10	10
2460937017	2010527148	Content				0	0.724346	0.906280935	0.299831152	7	7
2460937017	2529531746	Content				0	0.719945967	0.900502	0.2986485	8	8
2460937017	2103256129	Content				0	0.7177383	0.9069801	0.276173919	9	9
2460937017	2125625698	Content				0	0.7283673	0.895469546	0.338462055	5	5
2460937017	2135555017	Content				0	0.725681663	0.89713037	0.325634748	6	6
2461752188	2135437125	Content	5	1	1						
2461752188	2028601178	Content	5	1	1	0	0.7406768	0.9226856	0.3159897	1	1
2461752188	1836291798	Content	5	1	1	0	0.725478768	0.9251905	0.259484619	4	4
2461752188	1755193636	Content	4	4	4	0	0.7333973	0.9346478	0.26381278	2	2
2461752188	2025796997	Content	4	4	4	0	0.7119394	0.928539	0.206540272	8	8
2461752188	1555395612	Content	4	4	4	0	0.7189929	0.9188311	0.2527037	7	7
2461752188	2282419182	Content	4	4	4	0	0.7230713	0.9281263	0.244609565	6	6
2461752188	1970440254	Content	3	8	8	0	0.7242089	0.923410356	0.259405464	5	5
2461752188	2480317955	Content	3	8	8	0	0.711015	0.917858243	0.228380784	9	9
2461752188	2607612420	Content	3	8	8	0	0.7267652	0.9240108	0.266525447	3	3
2461764414	616825680	Content	5	1	1	0	0.727583945	0.8505443	0.440676421	10	10
2461764414	2049731292	Content	4	2	2	0	0.7300685	0.83445	0.486511737	8	8
2461764414	2326438600	Content	4	2	2	0	0.7470858	0.8521016	0.502048969	5	5
2461764414	1966719233	Content	4	2	2	0	0.7305215	0.821908534	0.517285168	7	7
2461764414	2797173653	Content	4	2	2	0	0.787130237	0.8519763	0.6358229	2	2
2461764414	2331358638	Content	4	2	2						
2461764414	1508839366	Content	3	7	7	0	0.7299201	0.8146329	0.532256842	9	9
2461764414	1572454125	Content	3	7	7	0	0.7980192	0.872980058	0.6231104	1	1
2461764414	63032104	Content	3	7	7	0	0.767579734	0.864587963	0.5412272	4	4
2461764414	2830634680	Content	2	10	10	0	0.7460801	0.850172341	0.5031982	6	6
2462741080	2610801325	Content	5	1	1	0	0.70620203	0.925302446	0.1949677	10	10
2462741080	2786921928	Content	5	1	1	0	0.709211648	0.9367198	0.178359374	8	8
2462741080	1597662846	Content	4	3	3	0	0.723245144	0.944965959	0.2058966	1	1
2462741080	2395178343	Content	4	3	3	0	0.712411	0.941855	0.177041531	5	5
2462741080	1557231200	Content	3	5	5	0	0.7164184	0.9374584	0.2006583	4	4
2462741080	2136732393	Content	3	5	5	0	0.712022662	0.936936	0.187224746	6	6
2462741080	190037494	Content	2	7	7	0	0.721700132	0.934906244	0.224219233	2	2
2462741080	2041487273	Content	2	7	7	0	0.7109509	0.9276469	0.2053269	7	7
2462741080	2107169458	Content	1	9	9	0	0.709142	0.933949053	0.184592292	9	9
2462741080	1942618345	Content	1	9	9	0	0.7166372	0.935709	0.2054697	3	3
2471842688	98221011	Content	1	1	1	0	0.638274968	0.832343459	0.185448483	6	6
2471842688	33577463	Content	1	1	1	0	0.6444522	0.8263546	0.220013291	4	4
2471842688	1510487363	Content	1	1	1	0	0.649628639	0.8351774	0.216681391	3	3
2471842688	1630177650	Content	1	1	1	0	0.6406435	0.830892146	0.196729869	5	5
2471842688	1499132602	Content	1	1	1	0	0.6313567	0.843049943	0.137405843	7	7
2471842688	1993025239	Content				0	0.627191961	0.821530938	0.173734277	10	10
2471842688	2065889375	Content				0	0.6542695	0.8307613	0.242455408	2	2
2471842688	2309156533	Content				0	0.6571991	0.8327382	0.2476078	1	1
2471842688	2242051575	Content				0	0.627422333	0.828886151	0.157340109	9	9
2471842688	2068482139	Content				0	0.629504442	0.8265134	0.169816792	8	8
2489676246	2126729142	Content	2	1	1	0	0.6577497	0.8859889	0.125191554	1	1
2489676246	1667487846	Content	2	1	1	0	0.650459	0.8609849	0.159231812	3	3
2489676246	2097962294	Content	2	1	1						
2489676246	2613813971	Content	1	4	4	0	0.6373944	0.8575262	0.123753719	4	4
2489676246	2398823026	Content	1	4	4	0	0.6305467	0.867830336	0.07688494	6	6
2489676246	2470486943	Content	1	4	4	0	0.6289088	0.8603691	0.08883491	7	7
2489676246	2184809647	Content	1	4	4	0	0.6278992	0.8662635	0.07171584	10	10
2489676246	2187266562	Content	1	4	4	0	0.651573956	0.8641338	0.155601144	2	2
2489676246	2143899618	Content	1	4	4	0	0.6279589	0.8490546	0.112068973	9	9
2489676246	2167356302	Content	1	4	4	0	0.6327682	0.8620286	0.09782725	5	5
2511149293	2163561827	Behavior	5	1	1	6	0.7993438	0	0	10	10
2511149293	2251079237	Behavior	5	1	1	13	0.980417132	0	0	2	2
2511149293	2250539671	Behavior	4	3	4	7	0.8449872	0	0	5	5
2511149293	2250225488	Behavior	4	3	4	7	0.8449872	0	0	3	3
2511149293	2252136820	Behavior	3	5	10	16	0.993935764	0	0	1	1
2511149293	2153579005	Behavior	3	5	10	6	0.7993438	0	0	8	8
2511149293	2163274265	Behavior	2	7	14	6	0.7993438	0	0	9	9
2511149293	1496189301	Behavior	2	7	14	7	0.8449872	0	0	4	4
2511149293	2130942839	Behavior	2	7	14	6	0.7993438	0	0	7	7
2511149293	2224454470	Behavior	2	7	14	7	0.8449872	0	0	6	6
2511149293	1696029343	Content	5	1	1	0	0.737432361	0.9094174	0.3361339	4	
2511149293	2159156933	Content	4	2	4	0	0.717986465	0.8916015	0.3128847	7	
2511149293	2153530139	Content	4	2	4	0	0.72464335	0.900205851	0.314997584	5	
2511149293	2118091490	Content	4	2	4	0	0.746430635	0.918941736	0.343904734	2	
2511149293	2097647324	Content	4	2	4	0	0.7138859	0.9021323	0.274644464	9	
2511149293	2131726681	Content	3	6	10	0	0.716341138	0.9224815	0.235346913	8	
2511149293	2886983157	Content	3	6	10	0	0.742214739	0.922043562	0.322614133	3	
2511149293	1963844708	Content	2	8	14	0	0.7534839	0.9159057	0.374499738	1	
2511149293	1449562673	Content	2	8	14	0	0.71803695	0.910433948	0.26911065	6	
2511149293	2372340277	Content	2	8	14						
2512274390	2587299461	Behavior	5	1	1	14	0.9867015	0	0	3	3
2512274390	2012457675	Behavior	5	1	1	10	0.9403985	0	0	7	7
2512274390	2137406659	Behavior	5	1	1	28	0.9999495	0	0	1	1
2512274390	2512304460	Behavior	5	1	1	14	0.9867015	0	0	4	4
2512274390	2282821441	Behavior	4	5	6	12	0.9713379	0	0	5	5
2512274390	2510750606	Behavior	4	5	6	8	0.8842624	0	0	10	10
2512274390	2394669110	Behavior	4	5	6	8	0.8842624	0	0	9	9
2512274390	2187089797	Behavior	4	5	6	10	0.9403985	0	0	8	8
2512274390	2149482703	Behavior	3	9	12	12	0.9713379	0	0	6	6
2512274390	2343061342	Behavior	2	10	17	22	0.9994437	0	0	2	2
2512274390	2403460264	Content	5	1	1	0	0.7087367	0.9016458	0.258615583	10	
2512274390	2597423070	Content	4	2	6	0	0.714951634	0.91964376	0.23733668	5	
2512274390	2105456079	Content	4	2	6	0	0.7393406	0.9218729	0.3134318	1	
2512274390	2497748769	Content	3	4	12	0	0.71065557	0.9306081	0.197432935	8	
2512274390	2103030605	Content	3	4	12	0	0.724527061	0.9122793	0.286438435	2	
2512274390	1520954898	Content	3	4	12						
2512274390	2160184735	Content	3	4	12	0	0.712816656	0.922422647	0.223735914	6	
2512274390	2036142369	Content	2	8	17	0	0.7232165	0.913377166	0.279508144	3	
2512274390	2770452833	Content	2	8	17	0	0.7105756	0.9080769	0.249739185	9	
2512274390	2101545924	Content	2	8	17	0	0.7124951	0.913959742	0.242410973	7	
2519943317	2282005763	Content	4	1	1	0	0.755795538	0.891361654	0.439474642	8	8
2519943317	2154574574	Content	4	1	1	0	0.7800492	0.9193332	0.4550531	1	1
2519943317	2146121432	Content	4	1	1	0	0.75791204	0.905246735	0.414131	7	7
2519943317	1497395440	Content	4	1	1	0	0.778738737	0.8889899	0.521486	2	2
2519943317	2058178581	Content	4	1	1	0	0.75132525	0.8884862	0.431283116	9	9
2519943317	2107110173	Content	3	6	6	0	0.760547936	0.9063926	0.420243859	5	5
2519943317	2373591242	Content	3	6	6	0	0.7677174	0.9040901	0.449514449	3	3
2519943317	134667276	Content	2	8	8						
2519943317	163554306	Content	1	9	9	0	0.7601051	0.8926155	0.450914174	6	6
2519943317	2573563117	Content	1	9	9	0	0.7653555	0.886961937	0.481607318	4	4
2519948798	72337623	Content	4	1	1						
2519948798	2006025567	Content	2	2	2	0	0.5418308	0.6992698	0.174473077	5	5
2519948798	2187693935	Content	2	2	2	0	0.562938333	0.7741058	0.0702143461	4	4
2519948798	132056781	Content	1	4	4	0	0.638907552	0.7206624	0.4481462	1	1
2519948798	2378878890	Content	1	4	4	0	0.6100926	0.697942436	0.405109525	2	2
2519948798	2042385723	Content	1	4	4	0	0.51059407	0.683245	0.107741937	8	8
2519948798	2336969890	Content	1	4	4	0	0.526621163	0.7000485	0.121957384	6	6
2519948798	49182132	Content	1	4	4						
2519948798	186328962	Content	1	4	4						
2519948798	2599262919	Content	1	4	4	0	0.511286259	0.708415151	0.0513187833	7	7
2528020663	2802141628	Content				0	0.695195436	0.9097178	0.194643259	8	8
2528020663	2741549770	Content				0	0.6980816	0.9008667	0.224916488	6	6
2528020663	2222894176	Content				0	0.693648	0.9119654	0.18424058	10	10
2528020663	2774850080	Content				0	0.7231829	0.9359861	0.226642057	2	2
2528020663	2792435043	Content				0	0.7027317	0.9115155	0.21556966	4	4
2528020663	2167746339	Content				0	0.704592049	0.9006407	0.247145042	3	3
2528020663	2125906904	Content									
2528020663	2545186685	Content				0	0.9812542	0.9848861	0.97277987	1	1
2528020663	2309910777	Content				0	0.7014952	0.905090332	0.226439789	5	5
2528020663	1920249033	Content				0	0.6968772	0.908404946	0.203312427	7	7
2529693009	2112090702	Behavior				6	0.7993438	0	0	5	5
2529693009	2109469951	Behavior				9	0.9160092	0	0	3	3
2529693009	2138081378	Behavior				5	0.75	0	0	10	10
2529693009	2110665505	Behavior				5	0.75	0	0	6	6
2529693009	2608496019	Behavior				5	0.75	0	0	9	9
2529693009	2119243545	Behavior				5	0.75	0	0	8	8
2529693009	2113880421	Behavior				5	0.75	0	0	7	7
2529693009	2169977722	Behavior				8	0.8842624	0	0	4	4
2529693009	1990513740	Behavior				12	0.9713379	0	0	2	2
2529693009	2150375325	Behavior				14	0.9867015	0	0	1	1
2538740300	1992071237	Content	5	1	1	0	0.8398174	0.9388694	0.608696	1	1
2538740300	2052027771	Content	5	1	1	0	0.823335648	0.921524167	0.5942291	3	3
2538740300	2014925795	Content	5	1	1	0	0.796959937	0.914435863	0.522849441	4	4
2538740300	1969212926	Content	5	1	1	0	0.7611218	0.913066447	0.4065843	5	5
2538740300	2601605879	Content	5	1	1	0	0.834538937	0.9395239	0.589574	2	2
2538740300	2329008018	Content	4	6	6	0	0.7384787	0.926684141	0.2993328	9	9
2538740300	2577600314	Content	4	6	6						
2538740300	1478128793	Content	4	6	6	0	0.7466936	0.9176678	0.347753882	7	7
2538740300	2773643145	Content	3	9	9	0	0.741898954	0.91100204	0.3473251	8	8
2538740300	2197584954	Content	3	9	9	0	0.750595152	0.913764	0.369867921	6	6
2546421665	2524437357	Content									
2546421665	2052064204	Content									
2546421665	2082927831	Content									
2546421665	2370774114	Content									
2546421665	1516315055	Content									
2546421665	2603174016	Content									
2546421665	2731869155	Content									
2546421665	2085904583	Content									
2546421665	2189021534	Content									
2546421665	1638105566	Content									
2551677481	202879582	Behavior	4	2	6	4	0.7006562	0	0	1	
2551677481	2150658333	Behavior	4	2	6	3	0.6550128	0	0	3	
2551677481	2150612204	Behavior	4	2	6	3	0.6550128	0	0	2	
2551677481	70888257	Behavior	4	2	6	2	0.6157376	0	0	4	
2551677481	2395672826	Behavior	4	2	6	2	0.6157376	0	0	7	
2551677481	2000513720	Behavior	3	7	12	2	0.6157376	0	0	9	
2551677481	2119929864	Behavior	2	8	15	2	0.6157376	0	0	10	
2551677481	2569536753	Behavior	2	8	15	2	0.6157376	0	0	6	
2551677481	2100649345	Behavior	1	10	19	2	0.6157376	0	0	5	
2551677481	1981457580	Both	5	1	1	0	0.8426611	0.9342408	0.628975	1	1
2551677481	2291469555	Content	5	1	1	0	0.784775436	0.9258561	0.455587119	3	3
2551677481	2544480456	Content	5	1	1	0	0.771229267	0.9175393	0.429839283	4	4
2551677481	2887967752	Content	5	1	1	0	0.792688549	0.923360467	0.487787426	2	2
2551677481	1897285563	Content	4	5	6	0	0.758237362	0.9169265	0.3879627	8	8
2551677481	2161906004	Content	3	6	12	0	0.7625428	0.910639763	0.416983157	6	6
2551677481	2789321368	Content	3	6	12	0	0.7624565	0.930264056	0.37090537	7	7
2551677481	2594055184	Content	2	8	15	0	0.7550007	0.9405686	0.322009	10	10
2551677481	2582030573	Content	2	8	15	0	0.764448047	0.9121219	0.419875681	5	5
2551677481	2018093467	Content	1	10	19	0	0.7575337	0.915279448	0.389460355	9	9
2554000662	2139645402	Behavior	5	1	1	2	0.6157376	0	0	1	
2554000662	2150155583	Behavior	4	2	2	2	0.6157376	0	0	2	
2554000662	70922890	Content	4	1	2						
2554000662	125934807	Content	3	2	4	0	0.839338	0.8931646	0.713742733	5	5
2554000662	59619948	Content	3	2	4	0	0.7991477	0.8614809	0.6537037	8	8
2554000662	16290990	Content	2	4	6	0	0.8218466	0.8804793	0.6850371	6	6
2554000662	2821079769	Content	2	4	6	0	0.8525709	0.886207163	0.774086237	3	3
2554000662	2855411424	Content	2	4	6	0	0.8525709	0.886207163	0.774086237	4	4
2554000662	63925342	Content	2	4	6	0	0.808631957	0.870497942	0.6642779	7	7
2554000662	954676819	Content	2	4	6	0	0.886100948	0.929965	0.783751547	1	1
2554000662	2815128489	Content	2	4	6	0	0.8525709	0.886207163	0.774086237	2	2
2554000662	34295773	Content	2	4	6	0	0.7939583	0.8704623	0.6154491	9	9
2592424940	2137891816	Behavior				2	0.6157376	0	0	1	
2592424940	2154785259	Content				0	0.7486962	0.8963049	0.404276	9	9
2592424940	2222895403	Content				0	0.75113523	0.9130353	0.373368531	7	7
2592424940	2464162172	Content				0	0.750090241	0.9250459	0.3418603	8	8
2592424940	2798853084	Content				0	0.7535594	0.9050433	0.400096923	6	6
2592424940	2777535578	Content				0	0.8083052	0.9270019	0.5313463	1	1
2592424940	2186100610	Content				0	0.7653028	0.9325401	0.375082225	3	3
2592424940	2592331620	Content				0	0.7460175	0.9231842	0.332628548	10	10
2592424940	2396662988	Content				0	0.7608495	0.9501601	0.3191248	4	4
2592424940	2611896617	Content				0	0.770669043	0.939546764	0.376621038	2	2
2592424940	2466394292	Content				0	0.7572123	0.890870631	0.44534272	5	5
2593575127	188778751	Behavior				2	0.6157376	0	0	1	
2593575127	2115059495	Behavior				2	0.6157376	0	0	4	
2593575127	1608220677	Behavior				2	0.6157376	0	0	7	
2593575127	1792840760	Behavior				2	0.6157376	0	0	5	
2593575127	2495255664	Behavior				2	0.6157376	0	0	2	
2593575127	1991942377	Behavior				2	0.6157376	0	0	3	
2593575127	2069541868	Behavior				2	0.6157376	0	0	6	
2593575127	2700671690	Content				0	0.742809057	0.9030013	0.369027048	8	8
2593575127	1592811971	Content				0	0.798761964	0.934835732	0.4812565	1	1
2593575127	2019433013	Content				0	0.751951456	0.91148144	0.379714757	5	5
2593575127	2318754468	Content				0	0.744990468	0.924336	0.3265176	6	6
2593575127	2033492709	Content				0	0.737713337	0.8998541	0.359384775	10	10
2593575127	2487316941	Content									
2593575127	2088180885	Content				0	0.7690758	0.9278885	0.39851287	2	2
2593575127	2010566813	Content				0	0.7399112	0.911600351	0.339303076	9	9
2593575127	1041882439	Content				0	0.7552	0.9015581	0.413697869	3	3
2593575127	2607101125	Content				0	0.7438688	0.915533245	0.3433185	7	7
2604312315	2791761994	Content	4	1	1	0	0.6804385	0.8147083	0.3671423	1	1
2604312315	2100336679	Content	3	2	2	0	0.6515783	0.7989747	0.307653338	3	3
2604312315	2001468438	Content	2	3	3	0	0.638811052	0.8024046	0.257092834	10	10
2604312315	1682971689	Content	2	3	3	0	0.649064958	0.787625432	0.325757265	4	4
2604312315	2297939498	Content	2	3	3	0	0.6408344	0.800776839	0.267635375	9	9
2604312315	2004729313	Content	2	3	3	0	0.6465157	0.8031604	0.281011373	5	5
2604312315	2067736990	Content	2	3	3	0	0.655562162	0.809619248	0.296095639	2	2
2604312315	2334266942	Content	2	3	3	0	0.6441328	0.792767048	0.297319561	6	6
2604312315	2135724210	Content	1	9	9	0	0.6427374	0.798085034	0.280259639	7	7
2604312315	2308356078	Content	1	9	9	0	0.6411808	0.8042944	0.2605824	8	8
2605319936	2116106296	Content	5	1	1	0	0.811139047	0.927811742	0.5389027	6	6
2605319936	76872948	Content	5	1	1	0	0.791265965	0.916852653	0.498230368	9	9
2605319936	2854487344	Content	5	1	1	0	0.8330582	0.914112449	0.6439315	4	4
2605319936	2607034169	Content	5	1	1	0	0.8769246	0.927773	0.7582783	1	1
2605319936	2852933732	Content	5	1	1	0	0.843815565	0.9162304	0.6748476	3	3
2605319936	2874796291	Content	5	1	1	0	0.8485137	0.9268943	0.665625632	2	2
2605319936	2879455802	Content	5	1	1						
2605319936	1882120225	Content	4	8	8	0	0.794234037	0.9435395	0.445854723	7	7
2605319936	2138403842	Content	4	8	8	0	0.794189751	0.938614845	0.457197875	8	8
2605319936	2879266641	Content				0	0.8330012	0.9145739	0.6426649	5	5
2612881331	1624564768	Content	5	1	1	0	0.699552953	0.9165048	0.193331882	4	4
2612881331	2774345226	Content	5	1	1	0	0.6975329	0.9071934	0.208325028	6	6
2612881331	1599881069	Content	5	1	1	0	0.699552953	0.9165048	0.193331882	5	5
2612881331	2737591083	Content	5	1	1	0	0.672398269	0.8896079	0.1655757	10	10
2612881331	2611579921	Content	5	1	1	0	0.6739609	0.9163346	0.108422183	9	9
2612881331	2807782850	Content	4	6	6	0	0.7069064	0.9194892	0.210879788	2	2
2612881331	2875867130	Content	4	6	6	0	0.6975329	0.9071934	0.208325028	7	7
2612881331	2801875311	Content	3	8	8						
2612881331	2401985403	Content	3	8	8	0	0.6803645	0.903743446	0.15914692	8	8
2612881331	51131189	Content	2	10	10	0	0.711881638	0.882720351	0.3132579	1	1
2613965233	1974737330	Behavior	4	1	3	3	0.6550128	0	0	1	
2613965233	2045898737	Behavior	3	2	10	3	0.6550128	0	0	2	
2613965233	1974009898	Behavior	1	3	13	2	0.6157376	0	0	4	
2613965233	2016364797	Behavior	1	3	13	2	0.6157376	0	0	10	
2613965233	2095654817	Behavior	1	3	13	2	0.6157376	0	0	3	
2613965233	2115497642	Behavior	1	3	13	2	0.6157376	0	0	9	
2613965233	134079069	Behavior	1	3	13	2	0.6157376	0	0	6	
2613965233	1987678503	Behavior	1	3	13	2	0.6157376	0	0	8	
2613965233	1983578042	Behavior	1	3	13	2	0.6157376	0	0	7	
2613965233	2104640615	Behavior	1	3	13	2	0.6157376	0	0	5	
2613965233	2082066599	Content	5	1	1	0	0.7741115	0.911506534	0.453523219	4	4
